customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
C01024,Female,0,No,No,46,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Two year,No,Electronic check,48.32,2291.27,No
C01025,Female,0,No,No,9,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),70.63,636.78,Yes
C01026,Female,1,No,No,11,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,83.87,1415.39,Yes
C01027,Male,0,Yes,No,61,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,56.55,3538.37,No
C01028,Male,0,Yes,No,17,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),59.61,957.77,Yes
C01029,Male,0,No,No,72,Yes,No,DSL,No,Yes,No,No,No,No,One year,Yes,Electronic check,41.5,3019.88,No
C01030,Male,0,No,No,5,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),50.26,288.78,Yes
C01031,Female,0,Yes,No,19,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),85.45,1793.3,Yes
C01032,Male,0,Yes,No,42,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,59.6,3056.54,No
C01033,Female,0,No,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,23.2,18.0,No
C01034,Male,0,Yes,Yes,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,24.14,168.77,No
C01035,Female,1,No,No,1,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),88.12,18.0,Yes
C01036,Female,0,Yes,No,72,No,No phone service,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),68.06,5006.51,No
C01037,Male,0,Yes,No,45,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,55.56,2587.63,No
C01038,Male,0,Yes,Yes,14,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,77.4,1240.85,Yes
C01039,Male,0,No,No,5,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),94.95,599.11,Yes
C01040,Male,0,No,Yes,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,18.0,64.89,No
C01041,Female,0,No,No,24,No,No phone service,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,No,Credit card (automatic),53.7,1059.06,No
C01042,Male,0,No,No,72,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,86.06,6337.55,No
C01043,Male,0,Yes,Yes,35,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),66.76,2183.54,Yes
C01044,Female,0,Yes,No,14,Yes,No,DSL,No,No,No,No,Yes,No,Two year,Yes,Mailed check,53.34,637.27,No
C01045,Male,0,No,No,22,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Mailed check,71.7,1509.11,No
C01046,Male,1,No,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),18.0,1418.07,No
C01047,Male,0,No,No,23,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,80.01,1828.83,Yes
C01048,Male,0,No,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Two year,No,Electronic check,73.35,5400.95,No
C01049,Male,0,Yes,Yes,1,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),43.01,18.0,No
C01050,Female,0,Yes,No,40,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),65.65,2844.84,No
C01051,Male,1,No,Yes,31,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),66.84,2213.98,No
C01052,Male,0,Yes,No,36,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),82.44,3028.94,No
C01053,Male,0,Yes,No,27,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),66.61,1764.18,No
C01054,Male,0,No,No,1,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,29.75,18.0,No
C01055,Male,1,Yes,Yes,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,42.88,442.66,Yes
C01056,Female,0,No,Yes,72,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),72.84,5213.02,No
C01057,Male,0,Yes,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),48.37,710.2,No
C01058,Female,0,No,No,72,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),69.5,5501.17,No
C01059,Female,0,No,No,36,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),18.0,721.11,No
C01060,Male,0,No,Yes,18,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,No,Credit card (automatic),89.96,1268.59,No
C01061,Male,1,Yes,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,18.0,1467.68,No
C01062,Male,0,Yes,No,50,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,42.2,2326.74,No
C01063,Male,0,Yes,No,17,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,No,Bank transfer (automatic),51.37,1135.98,No
C01064,Female,0,Yes,No,2,Yes,Yes,DSL,No,No,No,Yes,No,No,One year,Yes,Mailed check,35.98,18.0,No
C01065,Male,0,No,No,64,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),37.88,2604.38,No
C01066,Male,0,Yes,Yes,46,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Two year,Yes,Electronic check,61.84,2750.23,No
C01067,Male,1,Yes,No,50,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),51.77,2574.11,No
C01068,Male,0,Yes,Yes,43,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),70.52,3070.85,Yes
C01069,Male,0,No,No,10,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),100.95,1119.91,Yes
C01070,Male,0,Yes,No,62,Yes,No,DSL,Yes,No,No,No,No,Yes,One year,Yes,Credit card (automatic),36.72,2342.18,No
C01071,Female,0,No,No,1,No,No phone service,Fiber optic,No,No,No,No,No,Yes,One year,No,Mailed check,67.38,358.96,Yes
C01072,Female,0,No,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,43.68,382.26,Yes
C01073,Male,0,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,41.36,244.05,Yes
C01074,Male,0,No,No,3,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),50.16,209.56,No
C01075,Male,0,Yes,Yes,24,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,73.8,1835.5,No
C01076,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),43.54,211.19,No
C01077,Male,0,No,No,6,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Electronic check,55.58,467.38,Yes
C01078,Female,0,No,No,8,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),87.04,408.72,Yes
C01079,Male,1,No,Yes,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),18.0,607.71,No
C01080,Male,0,Yes,Yes,20,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,57.06,1178.02,Yes
C01081,Male,0,Yes,No,19,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,One year,No,Electronic check,55.15,1490.77,No
C01082,Male,0,No,No,46,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),55.72,2192.64,No
C01083,Female,0,No,Yes,19,No,No phone service,Fiber optic,No,Yes,No,Yes,Yes,No,One year,No,Bank transfer (automatic),86.83,1809.74,No
C01084,Female,0,Yes,Yes,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),44.64,739.8,No
C01085,Male,0,Yes,Yes,72,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),47.79,3706.67,No
C01086,Male,0,Yes,No,1,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),27.28,72.26,No
C01087,Female,0,No,No,11,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,24.0,361.63,No
C01088,Female,0,No,No,30,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Electronic check,55.89,1596.1,No
C01089,Female,0,No,Yes,48,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Mailed check,57.94,2847.54,No
C01090,Female,1,Yes,No,54,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),44.08,2217.83,No
C01091,Male,0,Yes,Yes,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),18.0,149.78,No
C01092,Female,0,Yes,No,39,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),75.46,2988.37,No
C01093,Male,0,Yes,No,40,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),37.28,1509.4,No
C01094,Female,0,No,No,7,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,68.23,480.03,Yes
C01095,Female,0,Yes,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,52.07,18.0,No
C01096,Female,0,No,No,44,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Two year,No,Mailed check,73.87,3470.12,No
C01097,Female,1,No,No,9,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Mailed check,48.04,351.35,No
C01098,Female,1,No,No,1,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,20.07,72.59,Yes
C01099,Male,0,Yes,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),33.48,353.07,No
C01100,Male,0,Yes,No,1,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,106.83,18.0,Yes
C01101,Female,1,Yes,Yes,9,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,34.91,258.26,No
C01102,Female,0,No,No,13,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,No,Credit card (automatic),79.23,518.52,No
C01103,Male,1,No,Yes,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,29.63,227.42,Yes
C01104,Female,0,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),18.0,1376.15,No
C01105,Female,0,Yes,No,8,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),41.21,313.14,No
C01106,Male,0,No,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.0,160.63,No
C01107,Female,0,No,No,72,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,92.41,6542.13,Yes
C01108,Female,0,No,Yes,67,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,No,Electronic check,63.29,4577.4,No
C01109,Male,0,Yes,Yes,11,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),78.1,678.14,No
C01110,Male,0,Yes,No,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),37.43,581.94,No
C01111,Male,0,Yes,No,28,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),36.04,1213.07,No
C01112,Female,0,Yes,No,72,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),20.86,1238.08,No
C01113,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,81.72,314.82,Yes
C01114,Male,0,Yes,No,15,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,39.82,759.42,Yes
C01115,Male,0,Yes,No,60,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,43.33,2406.27,No
C01116,Male,0,No,No,16,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,Yes,Mailed check,52.61,886.96,No
C01117,Male,1,Yes,No,40,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,64.96,2191.27,No
C01118,Male,1,No,Yes,37,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,One year,No,Electronic check,56.39,1880.59,No
C01119,Female,0,Yes,Yes,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.0,153.0,No
C01120,Female,0,No,No,19,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,57.76,1073.51,Yes
C01121,Male,0,Yes,Yes,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),18.0,123.78,No
C01122,Male,1,No,Yes,40,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,No,Bank transfer (automatic),82.43,3741.88,No
C01123,Male,0,Yes,No,55,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),87.24,4871.82,No
C01124,Female,0,Yes,No,45,Yes,Yes,DSL,Yes,Yes,No,No,No,No,One year,No,Bank transfer (automatic),34.53,1323.15,No
C01125,Female,0,No,No,1,No,No phone service,Fiber optic,No,No,Yes,No,No,Yes,One year,No,Credit card (automatic),60.25,76.06,No
C01126,Female,0,Yes,No,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.6,440.33,No
C01127,Female,0,Yes,No,22,Yes,No,DSL,No,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),40.1,1033.01,No
C01128,Female,0,No,No,27,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),57.05,1187.13,Yes
C01129,Female,1,No,Yes,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),21.83,375.9,Yes
C01130,Female,1,Yes,No,40,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.0,748.4,No
C01131,Female,0,Yes,No,35,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Mailed check,87.74,2752.88,No
C01132,Female,0,Yes,No,27,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,Yes,Mailed check,45.15,1438.25,No
C01133,Male,0,Yes,No,63,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),73.22,4710.15,No
C01134,Male,0,No,No,3,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,79.82,421.56,Yes
C01135,Male,0,No,No,11,No,No phone service,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,41.91,336.28,Yes
C01136,Male,0,Yes,No,21,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),62.62,1291.88,No
C01137,Female,0,No,No,72,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),68.49,5044.73,No
C01138,Female,0,No,No,2,Yes,No,DSL,No,Yes,No,No,No,No,Two year,Yes,Electronic check,18.0,192.15,No
C01139,Male,0,No,No,13,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),67.22,1359.57,Yes
C01140,Female,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,One year,Yes,Credit card (automatic),94.55,6540.96,No
C01141,Male,0,Yes,No,72,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,42.42,3024.01,No
C01142,Female,1,No,Yes,64,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,60.13,4156.11,No
C01143,Male,1,Yes,Yes,11,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),21.07,173.66,Yes
C01144,Female,1,Yes,No,60,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Electronic check,42.99,3011.32,No
C01145,Female,0,Yes,No,22,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Credit card (automatic),70.32,1586.58,No
C01146,Male,0,Yes,Yes,30,No,No phone service,DSL,No,No,No,Yes,No,Yes,One year,No,Electronic check,64.7,2410.55,No
C01147,Female,0,No,No,8,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,96.18,920.75,Yes
C01148,Male,1,No,No,39,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),39.91,1281.06,No
C01149,Male,0,Yes,No,12,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,One year,No,Mailed check,64.72,426.87,No
C01150,Male,0,Yes,Yes,13,No,No phone service,DSL,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),19.75,222.04,No
C01151,Male,0,No,No,32,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,30.38,901.17,No
C01152,Female,0,Yes,No,8,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Two year,No,Electronic check,68.03,720.26,No
C01153,Female,0,No,No,8,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),61.8,434.77,No
C01154,Female,0,No,Yes,14,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,53.56,725.29,No
C01155,Male,0,Yes,No,48,No,No phone service,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),88.77,4208.06,No
C01156,Female,0,No,Yes,8,No,No phone service,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,37.77,89.24,Yes
C01157,Male,1,No,No,49,Yes,No,Fiber optic,No,No,No,Yes,No,No,One year,No,Credit card (automatic),91.14,4321.42,No
C01158,Female,0,Yes,Yes,38,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,90.49,3461.78,No
C01159,Female,0,Yes,No,36,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,36.48,1607.18,No
C01160,Female,0,No,Yes,20,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),18.0,736.81,No
C01161,Male,1,Yes,Yes,43,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.08,807.17,No
C01162,Female,0,No,No,1,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,66.83,18.0,Yes
C01163,Female,1,No,No,11,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,55.28,750.99,Yes
C01164,Male,0,Yes,No,36,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,One year,No,Electronic check,50.56,2011.59,No
C01165,Female,1,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),48.73,3435.9,No
C01166,Male,1,No,No,1,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,83.83,55.92,Yes
C01167,Female,0,Yes,Yes,22,Yes,No,DSL,No,Yes,No,No,No,No,Two year,No,Electronic check,79.46,2110.16,No
C01168,Male,0,No,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.0,1437.06,No
C01169,Male,0,No,No,63,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,59.21,3443.73,Yes
C01170,Female,0,No,No,1,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),50.13,18.0,Yes
C01171,Male,0,Yes,Yes,24,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.51,506.17,No
C01172,Male,0,No,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),35.43,18.0,No
C01173,Male,0,No,Yes,49,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,38.47,1691.43,No
C01174,Male,0,No,No,11,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),65.3,1093.22,Yes
C01175,Male,0,Yes,Yes,46,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Electronic check,80.23,3726.98,No
